start
WIND TOTAL
236
277
128
82
127
116
93
151
82
22
16
41
71
106
91
76
123
119
138
129
147
181
196
172
WIND TOTAL
166
131
105
92
38
41
75
90
107
157
218
300
322
284
243
163
152
203
320
437
409
384
392
375
WIND TOTAL
354
353
268
160
148
162
189
137
91
79
83
75
62
90
115
238
235
225
309
324
307
327
392
393
WIND TOTAL
404
453
332
303
286
291
217
285
81
47
55
89
186
202
169
170
209
207
180
212
230
251
347
521
WIND TOTAL
683
620
431
302
266
272
282
260
416
460
362
285
341
496
471
591
1067
1443
1318
879
548
575
556
825
WIND TOTAL
1074
713
420
431
809
1324
1733
1593
1503
1339
1240
1511
1889
2171
2085
2427
2706
2561
2044
1872
1663
1509
1495
1397
WIND TOTAL
1702
1564
1029
558
415
358
334
385
440
517
452
266
352
321
293
133
49
31
36
2
0
0
18
62
WIND TOTAL
49
33
61
103
129
145
209
176
250
315
291
367
301
282
338
354
417
585
695
838
924
1036
1159
1091
WIND TOTAL
953
906
936
1285
1857
2109
2240
1393
982
1030
1600
1357
1324
1165
1023
900
929
954
1436
2069
2550
2765
2909
2911
WIND TOTAL
3079
3226
2901
2775
2972
2884
2828
2769
2915
3055
2723
2748
2852
2845
2893
2827
2628
2488
2716
2975
2637
1943
1325
1316
WIND TOTAL
1278
1770
1658
1111
1248
979
529
618
470
449
447
434
452
375
316
332
397
568
743
687
851
1091
1227
1184
WIND TOTAL
1350
1506
1577
1642
1744
1917
2264
2348
1486
1008
757
575
429
272
138
56
209
354
308
356
402
327
305
329
WIND TOTAL
330
368
400
427
436
506
469
496
481
506
548
592
680
723
693
610
521
529
508
550
477
314
280
280
WIND TOTAL
286
376
383
458
414
415
557
485
377
353
306
215
109
34
26
29
63
116
167
218
252
480
326
304
WIND TOTAL
301
291
298
301
246
305
307
298
296
276
278
308
352
469
497
498
532
448
450
217
177
107
76
101
WIND TOTAL
332
404
606
787
658
676
713
819
632
343
518
1018
1366
1061
1440
1501
1259
657
300
213
235
288
303
310
WIND TOTAL
340
328
331
371
340
342
361
350
349
361
348
281
197
172
155
150
234
328
366
397
403
407
495
465
WIND TOTAL
437
441
397
370
428
348
324
249
185
245
205
221
230
402
507
729
914
918
1049
939
953
872
1001
1210
WIND TOTAL
1342
1270
1321
1931
2464
2358
2102
1994
2176
2107
2270
2529
2578
2398
2899
3372
3318
3812
4015
3992
3894
3901
3827
3896
WIND TOTAL
3794
3765
3445
3430
3462
3460
3386
3355
3261
3468
3658
3201
3106
3751
3734
3746
3622
3525
3650
3805
3535
3065
2641
2111
WIND TOTAL
1401
1107
1163
993
713
421
389
406
386
431
416
414
367
419
456
414
375
414
463
774
746
811
737
747
WIND TOTAL
779
693
838
980
981
924
679
537
498
523
477
423
327
337
428
697
725
689
1209
1399
1072
756
592
481
WIND TOTAL
448
459
513
523
495
455
491
412
366
328
411
457
455
317
241
188
185
270
340
386
303
257
238
251
WIND TOTAL
247
266
266
338
398
432
539
584
592
572
523
543
645
698
910
1059
782
790
1002
976
1067
936
864
907
WIND TOTAL
1063
1174
1215
1164
1221
1609
1745
2092
2549
2967
3132
3323
3357
3743
3725
3364
2908
2710
2516
2191
2108
2053
2254
3358
WIND TOTAL
3759
3654
3579
3450
3261
2540
2013
1503
906
687
620
535
518
613
625
597
579
630
685
715
962
869
679
469
WIND TOTAL
337
425
516
657
747
865
698
241
204
251
328
412
467
518
530
466
466
586
704
887
961
967
953
1023
WIND TOTAL
988
1046
1085
1095
1155
1090
1088
988
879
892
994
1071
1077
1102
1106
1014
843
807
950
848
799
721
866
870
WIND TOTAL
732
617
475
478
576
538
551
522
511
533
546
660
813
939
896
688
659
668
684
699
657
659
676
667
WIND TOTAL
652
646
658
644
609
600
588
520
529
479
464
526
576
574
612
624
625
601
571
614
839
876
852
1285
WIND TOTAL
1338
1376
1259
1205
1160
1067
997
827
656
580
562
603
654
646
710
737
570
568
592
558
545
529
556
509
WIND TOTAL
477
478
413
330
289
277
171
84
80
92
75
55
59
90
210
200
194
224
271
280
320
404
377
347
WIND TOTAL
261
208
145
237
467
532
446
563
570
560
810
928
685
594
621
655
583
507
493
515
552
550
516
485
WIND TOTAL
578
783
937
973
821
798
853
757
548
565
674
531
509
439
380
300
292
341
387
506
569
553
453
407
WIND TOTAL
305
290
392
491
459
406
321
314
311
305
283
321
406
491
452
398
269
221
150
52
79
83
57
143
WIND TOTAL
364
543
867
690
523
465
497
388
325
428
458
415
308
283
242
417
1408
1713
1956
2353
2398
2754
3001
3185
WIND TOTAL
3285
3145
2994
2614
1993
1642
1306
1179
944
965
1180
1598
1572
1480
1292
1054
915
707
608
635
667
675
793
927
WIND TOTAL
817
569
408
434
423
344
377
459
399
459
546
618
703
748
656
598
527
564
630
687
669
657
636
657
WIND TOTAL
662
631
688
684
646
531
452
339
310
432
547
563
540
560
517
492
483
486
559
577
613
587
568
570
WIND TOTAL
640
765
784
854
725
416
266
175
114
131
199
224
258
544
1334
1889
2138
2335
2499
2530
2609
2730
3250
3010
WIND TOTAL
2766
2955
2893
2671
2782
3169
3617
3616
3141
3096
2957
3504
3755
4096
4420
4390
4244
4386
4018
2906
2249
1645
1509
1585
WIND TOTAL
1811
1629
1269
878
584
662
653
509
512
526
338
318
454
671
1028
1024
1374
1646
1800
2160
2359
2441
3050
3731
WIND TOTAL
3789
3790
3776
3365
2679
2239
2089
2205
2518
2604
2307
2145
2437
2728
2935
2966
2585
2342
2024
1986
1996
1975
1932
1721
WIND TOTAL
1551
1579
1618
1652
1357
1276
1348
1214
1278
1604
1791
1604
1513
1497
1344
1206
1096
856
835
932
937
785
683
660
WIND TOTAL
650
573
591
431
211
182
177
192
225
327
592
649
725
834
1075
1466
1770
2291
2374
2603
2822
2800
2619
2623
WIND TOTAL
2607
2822
2951
2621
1896
1612
2120
2136
1648
1633
2006
2072
2122
1952
1814
1761
1401
995
807
886
853
843
819
895
WIND TOTAL
899
665
587
598
535
461
430
436
330
244
216
173
163
168
233
203
243
302
408
448
469
496
515
551
WIND TOTAL
578
543
497
487
502
502
417
288
480
479
328
304
255
247
240
205
296
523
697
1080
1885
2359
2560
2767
WIND TOTAL
2867
2807
2981
2876
2895
3136
3240
2950
2961
3204
3741
3737
3988
4128
4164
4298
4407
4152
3959
3794
3899
3971
3962
3781
WIND TOTAL
3654
3456
3347
3072
2936
2851
2925
2966
3027
2936
3114
3139
3269
3545
3397
3186
3243
3148
2958
2703
2832
2847
3005
2947
WIND TOTAL
2833
2663
1772
1344
1324
1540
1108
683
488
444
448
319
308
363
376
531
706
988
1308
1211
933
1041
1150
1078
WIND TOTAL
1371
1562
1556
1172
1059
1298
1161
973
852
820
823
690
605
699
951
1288
1672
1620
1634
2011
2133
2083
1861
1835
WIND TOTAL
2168
2636
2452
2309
1727
1617
1794
1783
1991
2363
2708
3040
3614
3614
3621
3652
3375
2847
2318
1904
1707
1810
1998
1836
WIND TOTAL
1826
1754
1805
1870
2007
2835
3197
3080
3277
3688
3542
3487
3509
3610
